datetime_utc, _conds, _dewptm, _hum, _pressurem, _rain, _tempm
20031219-21:30,Shallow Fog,11.0,94.0,1020.0,0,12.0
20031219-22:00,Shallow Fog,11.0,94.0,1020.0,0,12.0
20031219-23:00,Shallow Fog,10.0,88.0,1020.0,0,12.0
20031219-23:30,Shallow Fog,10.0,88.0,1020.0,0,12.0
20031220-00:00,Shallow Fog,10.0,88.0,1020.0,0,12.0
20031220-00:30,Shallow Fog,10.0,94.0,1020.0,0,11.0
20031220-01:00,Fog,10.0,88.0,1021.0,0,12.0
20031220-01:30,Shallow Fog,9.0,88.0,1021.0,0,11.0
20031220-02:00,Shallow Fog,9.0,82.0,1021.0,0,12.0
20031220-02:30,Fog,9.0,82.0,1021.0,0,12.0
20031220-03:00,Mostly Cloudy,9.0,82.0,1022.0,0,12.0
20031220-03:30,Mostly Cloudy,9.0,82.0,1022.0,0,12.0
20031220-04:00,Mostly Cloudy,8.0,72.0,1023.0,0,13.0
20031220-04:30,Mostly Cloudy,9.0,77.0,1023.0,0,13.0
20031220-05:00,Mostly Cloudy,9.0,77.0,1023.0,0,13.0
20031220-05:30,Smoke,9.0,72.0,1023.0,0,14.0
20031220-06:00,Smoke,10.0,77.0,1022.0,0,14.0
20031220-06:30,Haze,12.0,82.0,1022.0,0,15.0
20031220-08:00,Mostly Cloudy,10.0,72.0,1021.0,0,15.0
20031220-08:30,Scattered Clouds,10.0,72.0,1020.0,0,15.0
20031220-09:00,Scattered Clouds,11.0,77.0,1020.0,0,15.0
20031220-09:30,Scattered Clouds,13.0,82.0,1020.0,0,16.0
20031220-10:00,Scattered Clouds,11.0,77.0,1020.0,0,15.0
20031220-10:30,Scattered Clouds,12.0,82.0,1019.0,0,15.0
20031220-11:00,Scattered Clouds,11.0,82.0,1019.0,0,14.0
20031220-11:30,Scattered Clouds,11.0,82.0,1019.0,0,14.0
20031220-12:00,Scattered Clouds,11.0,88.0,1020.0,0,13.0
20031220-12:30,Scattered Clouds,11.0,88.0,1020.0,0,13.0
20031220-13:00,Scattered Clouds,11.0,88.0,1020.0,0,13.0
20031220-13:30,Fog,12.0,94.0,1020.0,0,13.0
20031220-14:30,Fog,11.0,88.0,1021.0,0,13.0
20031220-15:00,Fog,11.0,88.0,1021.0,0,13.0
20031220-15:30,Fog,11.0,94.0,1021.0,0,12.0
20031220-16:30,Fog,11.0,94.0,1021.0,0,12.0
20031220-17:00,Fog,12.0,100.0,1021.0,0,12.0
20031220-17:30,Fog,11.0,94.0,1021.0,0,12.0
20031220-18:00,Fog,10.0,94.0,1021.0,0,11.0
20031220-18:30,Fog,11.0,100.0,1021.0,0,11.0
20031220-19:00,Fog,11.0,94.0,1020.0,0,12.0
20031220-19:30,Fog,11.0,94.0,1020.0,0,12.0
20031220-20:00,Fog,12.0,100.0,1020.0,0,12.0
20031220-20:30,Fog,12.0,94.0,1020.0,0,13.0
20031220-21:00,Fog,12.0,94.0,1020.0,0,13.0
20031220-21:30,Fog,12.0,100.0,1020.0,0,12.0
20031220-22:30,Fog,12.0,100.0,1019.0,0,12.0
20031220-23:00,Fog,12.0,100.0,1019.0,0,12.0
20031220-23:30,Fog,12.0,100.0,1019.0,0,12.0
20031221-00:00,Fog,12.0,100.0,1019.0,0,12.0
20031221-01:30,Fog,12.0,100.0,1020.0,0,12.0
20031221-02:00,Fog,10.0,94.0,1020.0,0,11.0
20031221-02:30,Fog,10.0,94.0,1021.0,0,11.0
20031221-03:00,Fog,10.0,94.0,1021.0,0,11.0
20031221-03:30,Fog,11.0,100.0,1022.0,0,11.0
20031221-04:00,Fog,11.0,100.0,1022.0,0,11.0
20031221-04:30,Fog,11.0,100.0,1022.0,0,11.0
20031221-05:00,Fog,11.0,100.0,1022.0,0,11.0
20031221-05:30,Fog,10.0,88.0,1022.0,0,12.0
20031221-06:00,Fog,10.0,94.0,1022.0,0,11.0
20031221-06:30,Fog,11.0,94.0,1022.0,0,12.0
20031221-07:00,Mist,11.0,88.0,1021.0,0,13.0
20031221-07:30,Mist,10.0,82.0,1021.0,0,13.0
20031221-08:30,Partly Cloudy,12.0,88.0,1020.0,0,14.0
20031221-09:00,Partly Cloudy,12.0,88.0,1020.0,0,14.0
20031221-09:30,Smoke,10.0,72.0,1020.0,0,15.0
20031221-10:00,Smoke,10.0,72.0,1020.0,0,15.0
20031221-10:30,Smoke,10.0,72.0,1020.0,0,15.0
20031221-11:00,Smoke,11.0,82.0,1020.0,0,14.0
20031221-11:30,Smoke,11.0,82.0,1020.0,0,14.0
20031221-12:00,Smoke,11.0,82.0,1019.0,0,14.0
20031221-12:30,Smoke,11.0,88.0,1020.0,0,13.0
20031221-13:00,Smoke,10.0,88.0,1020.0,0,12.0
20031221-13:30,Fog,11.0,94.0,1020.0,0,12.0
20031221-14:30,Fog,11.0,100.0,1020.0,0,11.0
20031221-15:00,Fog,10.0,94.0,1021.0,0,11.0
20031221-15:30,Fog,9.0,100.0,1021.0,0,9.0
20031221-16:00,Unknown,9.0,100.0,1021.0,0,9.0
20031221-16:30,Fog,8.0,100.0,1021.0,0,8.0
20031221-17:00,Fog,8.0,100.0,1021.0,0,8.0
20031221-17:30,Fog,8.0,100.0,1021.0,0,8.0
20031221-18:00,Fog,8.0,100.0,1021.0,0,8.0
20031221-18:30,Fog,8.0,100.0,1021.0,0,8.0
20031221-19:00,Fog,8.0,100.0,1020.0,0,8.0
20031221-19:30,Fog,8.0,100.0,1020.0,0,8.0
20031221-20:00,Fog,8.0,100.0,1020.0,0,8.0
20031221-20:30,Fog,9.0,100.0,1020.0,0,9.0
20031221-21:00,Fog,9.0,100.0,1020.0,0,9.0
20031221-21:30,Fog,9.0,100.0,1020.0,0,9.0
20031221-22:00,Fog,,,1019.0,0,9.0
20031221-22:30,Fog,10.0,100.0,1019.0,0,10.0
20031221-23:00,Fog,10.0,100.0,1019.0,0,10.0
20031221-23:30,Fog,10.0,100.0,1019.0,0,10.0
20031222-00:00,Fog,10.0,100.0,1019.0,0,10.0
20031222-00:30,Fog,10.0,100.0,1020.0,0,10.0
20031222-01:00,Fog,10.0,100.0,1020.0,0,10.0
20031222-01:30,Fog,11.0,100.0,1020.0,0,11.0
20031222-02:00,Fog,10.0,94.0,1020.0,0,11.0
20031222-02:30,Fog,11.0,100.0,1021.0,0,11.0
20031222-03:00,Fog,11.0,100.0,1021.0,0,11.0
20031222-04:30,Fog,12.0,100.0,1022.0,0,12.0
20031222-05:00,Fog,12.0,100.0,1021.0,0,12.0
20031222-05:30,Fog,12.0,94.0,1021.0,0,13.0
20031222-06:00,Fog,12.0,94.0,1021.0,0,13.0
20031222-06:30,Shallow Fog,11.0,82.0,1021.0,0,14.0
20031222-07:00,Shallow Fog,10.0,77.0,1020.0,0,14.0
20031222-07:30,Shallow Fog,11.0,77.0,1020.0,0,15.0
20031222-08:00,Shallow Fog,10.0,72.0,1020.0,0,15.0
20031222-08:30,Shallow Fog,11.0,77.0,1019.0,0,15.0
20031222-09:30,Mostly Cloudy,11.0,72.0,1019.0,0,16.0
20031222-10:00,Shallow Fog,12.0,77.0,1018.0,0,16.0
20031222-10:30,Shallow Fog,11.0,77.0,1018.0,0,15.0
20031222-11:00,Shallow Fog,11.0,77.0,1018.0,0,15.0
20031222-11:30,Shallow Fog,11.0,77.0,1018.0,0,15.0
20031222-12:00,Shallow Fog,11.0,77.0,1018.0,0,15.0
20031222-12:30,Shallow Fog,12.0,88.0,1018.0,0,14.0
20031222-13:00,Unknown,11.0,82.0,1018.0,0,14.0
20031222-13:30,Shallow Fog,11.0,88.0,1019.0,0,13.0
20031222-14:00,Shallow Fog,11.0,88.0,1019.0,0,13.0
20031222-14:30,Shallow Fog,10.0,77.0,1019.0,0,14.0
20031222-15:00,Shallow Fog,11.0,88.0,1019.0,0,13.0
20031222-15:30,Shallow Fog,11.0,88.0,1020.0,0,13.0
20031222-16:00,Shallow Fog,10.0,82.0,1019.0,0,13.0
20031222-16:30,Shallow Fog,10.0,77.0,1020.0,0,14.0
20031222-17:00,Shallow Fog,11.0,88.0,1020.0,0,13.0
20031222-17:30,Shallow Fog,10.0,88.0,1020.0,0,12.0
20031222-18:00,Shallow Fog,10.0,88.0,1019.0,0,12.0
20031222-18:30,Shallow Fog,10.0,88.0,1019.0,0,12.0
20031222-19:00,Shallow Fog,10.0,88.0,1019.0,0,12.0
20031222-19:30,Shallow Fog,11.0,94.0,1019.0,0,12.0
20031222-20:00,Shallow Fog,10.0,88.0,1019.0,0,12.0
20031222-21:30,Scattered Clouds,10.0,88.0,1018.0,0,12.0
20031222-22:00,Scattered Clouds,9.0,82.0,1018.0,0,12.0
20031222-22:30,Scattered Clouds,8.0,77.0,1018.0,0,12.0
20031222-23:00,Scattered Clouds,9.0,82.0,1018.0,0,12.0
20031222-23:30,Scattered Clouds,9.0,82.0,1018.0,0,12.0
20031223-00:00,Scattered Clouds,8.0,77.0,1018.0,0,12.0
20031223-00:30,Scattered Clouds,9.0,82.0,1018.0,0,12.0
20031223-01:00,Mist,9.0,88.0,1018.0,0,11.0
20031223-01:30,Mist,9.0,88.0,1019.0,0,11.0
20031223-02:00,Mist,10.0,94.0,1019.0,0,11.0
20031223-02:30,Mist,9.0,88.0,1020.0,0,11.0
20031223-03:00,Mist,9.0,88.0,1020.0,0,11.0
20031223-03:30,Mist,9.0,88.0,1020.0,0,11.0
20031223-04:00,Mist,10.0,88.0,1021.0,0,12.0
20031223-04:30,Mist,10.0,88.0,1021.0,0,12.0
20031223-05:00,Mist,10.0,88.0,1021.0,0,12.0
20031223-05:30,Mist,10.0,88.0,1021.0,0,12.0
20031223-06:30,Mostly Cloudy,9.0,77.0,1020.0,0,13.0
20031223-07:00,Mostly Cloudy,9.0,77.0,1020.0,0,13.0
20031223-07:30,Smoke,8.0,72.0,1019.0,0,13.0
20031223-08:00,Smoke,9.0,77.0,1019.0,0,13.0
20031223-08:30,Smoke,9.0,72.0,1018.0,0,14.0
20031223-09:00,Smoke,9.0,67.0,1018.0,0,15.0
20031223-10:00,Smoke,9.0,67.0,1018.0,0,15.0
20031223-10:30,Smoke,9.0,67.0,1018.0,0,15.0
20031223-11:00,Smoke,9.0,67.0,1018.0,0,15.0
20031223-11:30,Smoke,10.0,77.0,1018.0,0,14.0
20031223-12:30,Partly Cloudy,10.0,82.0,1019.0,0,13.0
20031223-13:00,Partly Cloudy,10.0,82.0,1019.0,0,13.0
20031223-13:30,Shallow Fog,10.0,88.0,1019.0,0,12.0
20031223-14:30,Shallow Fog,10.0,94.0,1020.0,0,11.0
20031223-15:00,Shallow Fog,11.0,100.0,1020.0,0,11.0
20031223-16:00,Fog,10.0,94.0,1020.0,0,11.0
20031223-16:30,Fog,10.0,94.0,1020.0,0,11.0
20031223-17:00,Fog,11.0,94.0,1020.0,0,12.0
20031223-17:30,Fog,9.0,88.0,1020.0,0,11.0
20031223-18:00,Fog,10.0,94.0,1020.0,0,11.0
20031223-18:30,Fog,11.0,100.0,1020.0,0,11.0
20031223-19:00,Fog,10.0,100.0,1019.0,0,10.0
20031223-19:30,Fog,10.0,100.0,1019.0,0,10.0
20031223-20:00,Fog,10.0,100.0,1019.0,0,10.0
20031223-20:30,Fog,8.0,93.0,1019.0,0,9.0
20031223-21:00,Unknown,8.0,100.0,1019.0,0,8.0
20031223-21:30,Fog,8.0,100.0,1019.0,0,8.0
20031223-22:00,Clear,8.0,100.0,1019.0,0,8.0
20031223-22:30,Fog,8.0,100.0,1019.0,0,8.0
20031223-23:00,Fog,7.0,100.0,1019.0,0,7.0
20031223-23:30,Fog,7.0,100.0,1019.0,0,7.0
20031224-00:00,Fog,7.0,100.0,1019.0,0,7.0
20031224-00:30,Fog,7.0,100.0,1019.0,0,7.0
20031224-01:00,Fog,7.0,100.0,1019.0,0,7.0
20031224-01:30,Fog,7.0,93.0,1020.0,0,8.0
20031224-02:00,Unknown,,,1020.0,0,
20031224-02:30,Unknown,,,1020.0,0,
20031224-03:00,Fog,8.0,100.0,1021.0,0,8.0
20031224-04:00,Unknown,,,1021.0,0,
20031224-04:30,Fog,8.0,93.0,1021.0,0,9.0
20031224-05:00,Fog,9.0,100.0,1021.0,0,9.0
20031224-05:30,Unknown,9.0,100.0,1021.0,0,9.0
20031224-06:00,Fog,9.0,100.0,1021.0,0,9.0
20031224-06:30,Fog,8.0,93.0,1020.0,0,9.0
20031224-07:00,Fog,10.0,100.0,1020.0,0,10.0
20031224-07:30,Fog,10.0,100.0,1020.0,0,10.0
20031224-08:00,Fog,,,1020.0,0,
20031224-08:30,Fog,9.0,88.0,1020.0,0,11.0
20031224-09:00,Fog,10.0,94.0,1019.0,0,11.0
20031224-09:30,Fog,10.0,94.0,1019.0,0,11.0
20031224-10:00,Fog,11.0,100.0,1019.0,0,11.0
20031224-10:30,Fog,9.0,88.0,1019.0,0,11.0
20031224-11:00,Fog,9.0,88.0,1019.0,0,11.0
20031224-11:30,Fog,10.0,94.0,1019.0,0,11.0
20031224-12:00,Fog,10.0,94.0,1019.0,0,11.0
20031224-12:30,Fog,10.0,100.0,1019.0,0,10.0
20031224-13:00,Fog,,,1019.0,0,
20031224-13:30,Fog,9.0,94.0,1019.0,0,10.0
20031224-14:00,Fog,9.0,100.0,1019.0,0,9.0
20031224-14:30,Fog,,,1019.0,0,
20031224-15:00,Fog,9.0,100.0,1019.0,0,9.0
20031224-15:30,Fog,9.0,100.0,1019.0,0,9.0
20031224-16:00,Fog,9.0,100.0,1019.0,0,9.0
20031224-16:30,Fog,9.0,100.0,1019.0,0,9.0
20031224-17:00,Fog,9.0,100.0,1019.0,0,9.0
20031224-17:30,Fog,9.0,100.0,1020.0,0,9.0
20031224-18:00,Fog,8.0,93.0,1019.0,0,9.0
20031224-18:30,Fog,9.0,100.0,1019.0,0,9.0
20031224-19:00,Fog,9.0,100.0,1019.0,0,9.0
20031224-19:52,Fog,9.0,100.0,1019.0,0,9.0
20031224-20:30,Fog,9.0,100.0,1019.0,0,9.0
20031224-21:30,Fog,9.0,100.0,1018.0,0,9.0
20031224-22:00,Fog,9.0,100.0,1018.0,0,9.0
20031224-22:30,Fog,9.0,100.0,1018.0,0,9.0
20031224-23:00,Fog,8.0,93.0,1018.0,0,9.0
20031224-23:30,Fog,9.0,100.0,1018.0,0,9.0
20031225-00:00,Fog,9.0,100.0,1018.0,0,9.0
20031225-00:30,Fog,8.0,93.0,1018.0,0,9.0
20031225-01:00,Fog,9.0,100.0,1018.0,0,9.0
20031225-01:30,Fog,9.0,100.0,1018.0,0,9.0
20031225-02:00,Fog,8.0,100.0,1018.0,0,8.0
20031225-02:30,Fog,8.0,100.0,1019.0,0,8.0
20031225-03:00,Fog,7.0,93.0,1019.0,0,8.0
20031225-03:30,Fog,8.0,100.0,1020.0,0,8.0
20031225-04:00,Fog,8.0,100.0,1020.0,0,8.0
20031225-04:30,Fog,9.0,100.0,1020.0,0,9.0
20031225-05:00,Fog,9.0,100.0,1020.0,0,9.0
20031225-06:00,Shallow Fog,9.0,100.0,1019.0,0,9.0
20031225-06:30,Mostly Cloudy,10.0,94.0,1019.0,0,11.0
20031225-07:00,Partly Cloudy,10.0,82.0,1019.0,0,13.0
20031225-07:30,Clear,9.0,77.0,1018.0,0,13.0
20031225-08:00,Clear,10.0,72.0,1018.0,0,15.0
20031225-08:30,Clear,9.0,63.0,1017.0,0,16.0
20031225-09:00,Haze,10.0,68.0,1017.0,0,16.0
20031225-09:30,Haze,9.0,63.0,1017.0,0,16.0
20031225-10:30,Haze,9.0,63.0,1017.0,0,16.0
20031225-11:00,Haze,9.0,63.0,1017.0,0,16.0
20031225-11:30,Haze,10.0,68.0,1017.0,0,16.0
20031225-12:30,Haze,9.0,67.0,1018.0,0,15.0
20031225-13:00,Haze,10.0,77.0,1018.0,0,14.0
20031225-13:30,Haze,11.0,82.0,1018.0,0,14.0
20031225-14:30,Haze,10.0,82.0,1019.0,0,13.0
20031225-15:00,Shallow Fog,10.0,88.0,1019.0,0,12.0
20031225-15:21,Shallow Fog,11.0,88.0,1019.0,0,13.0
20031225-16:00,Fog,9.0,88.0,1019.0,0,11.0
20031225-16:30,Shallow Fog,9.0,94.0,1019.0,0,10.0
20031225-17:00,Shallow Fog,9.0,100.0,1019.0,0,9.0
20031225-17:30,Fog,9.0,100.0,1019.0,0,9.0
20031225-18:00,Fog,8.0,93.0,1019.0,0,9.0
20031225-18:30,Fog,9.0,100.0,1019.0,0,9.0
20031225-19:00,Fog,9.0,100.0,1019.0,0,9.0
20031225-19:30,Fog,9.0,100.0,1019.0,0,9.0
20031225-20:00,Fog,9.0,100.0,1019.0,0,9.0
20031225-20:30,Fog,9.0,100.0,1018.0,0,9.0
20031225-21:00,Fog,9.0,100.0,1018.0,0,9.0
20031225-21:30,Fog,9.0,100.0,1018.0,0,9.0
20031225-22:00,Fog,8.0,93.0,1018.0,0,9.0
20031225-22:30,Fog,9.0,100.0,1018.0,0,9.0
20031225-23:00,Fog,9.0,100.0,1018.0,0,9.0
20031225-23:30,Fog,9.0,100.0,1017.0,0,9.0
20031226-00:00,Fog,8.0,93.0,1017.0,0,9.0
20031226-00:30,Fog,9.0,100.0,1018.0,0,9.0
20031226-01:30,Fog,9.0,100.0,1018.0,0,9.0
20031226-02:00,Shallow Fog,9.0,94.0,1018.0,0,10.0
20031226-02:30,Shallow Fog,9.0,100.0,1019.0,0,9.0
20031226-03:00,Shallow Fog,8.0,93.0,1019.0,0,9.0
20031226-03:30,Shallow Fog,10.0,100.0,1019.0,0,10.0
20031226-04:00,Shallow Fog,10.0,100.0,1020.0,0,10.0
20031226-04:30,Shallow Fog,11.0,100.0,1020.0,0,11.0
20031226-05:00,Shallow Fog,10.0,94.0,1020.0,0,11.0
20031226-05:30,Shallow Fog,10.0,88.0,1020.0,0,12.0
20031226-06:00,Mist,9.0,77.0,1019.0,0,13.0
20031226-06:30,Mostly Cloudy,9.0,77.0,1019.0,0,13.0
20031226-07:00,Scattered Clouds,9.0,67.0,1018.0,0,15.0
20031226-07:30,Scattered Clouds,10.0,72.0,1018.0,0,15.0
20031226-08:00,Scattered Clouds,10.0,72.0,1017.0,0,15.0
20031226-08:30,Scattered Clouds,9.0,67.0,1017.0,0,15.0
20031226-09:00,Scattered Clouds,9.0,67.0,1017.0,0,15.0
20031226-09:30,Scattered Clouds,10.0,72.0,1017.0,0,15.0
20031226-10:00,Scattered Clouds,9.0,67.0,1017.0,0,15.0
20031226-10:30,Smoke,10.0,72.0,1016.0,0,15.0
20031226-11:00,Smoke,10.0,72.0,1016.0,0,15.0
20031226-12:00,Shallow Fog,10.0,82.0,1016.0,0,13.0
20031226-12:30,Shallow Fog,10.0,82.0,101.0,0,13.0
20031226-13:00,Shallow Fog,10.0,88.0,1016.0,0,12.0
20031226-13:30,Shallow Fog,10.0,88.0,1017.0,0,12.0
20031226-15:00,Fog,10.0,94.0,1017.0,0,11.0
20031226-15:30,Fog,10.0,100.0,1017.0,0,10.0
20031226-16:00,Fog,10.0,94.0,1017.0,0,11.0
20031226-16:30,Fog,10.0,100.0,1017.0,0,10.0
20031226-17:00,Fog,1.0,54.0,1017.0,0,10.0
20031226-17:30,Fog,10.0,100.0,1016.0,0,10.0
20031226-18:00,Fog,9.0,94.0,1016.0,0,10.0
20031226-18:30,Fog,9.0,100.0,1016.0,0,9.0
20031226-19:00,Fog,9.0,100.0,1016.0,0,9.0
20031226-19:30,Fog,9.0,100.0,1016.0,0,9.0
20031226-20:00,Fog,9.0,100.0,1016.0,0,9.0
20031226-20:30,Fog,10.0,100.0,1016.0,0,10.0
20031226-21:00,Fog,10.0,100.0,1016.0,0,10.0
20031226-21:30,Fog,10.0,100.0,1016.0,0,10.0
20031226-22:00,Fog,10.0,100.0,1016.0,0,10.0
20031226-22:30,Fog,10.0,100.0,1016.0,0,10.0
20031226-23:00,Fog,10.0,100.0,1016.0,0,10.0
20031226-23:30,Fog,10.0,100.0,1016.0,0,10.0
20031227-00:00,Fog,10.0,100.0,1016.0,0,10.0
20031227-00:30,Fog,9.0,94.0,1016.0,0,10.0
20031227-01:00,Fog,8.0,87.0,1017.0,0,10.0
20031227-01:30,Fog,10.0,100.0,1017.0,0,10.0
20031227-02:00,Fog,0.0,50.0,1018.0,0,10.0
20031227-02:30,Fog,9.0,94.0,1018.0,0,10.0
20031227-03:00,Fog,0.0,50.0,1018.0,0,10.0
20031227-03:30,Fog,9.0,94.0,1019.0,0,10.0
20031227-04:00,Fog,1.0,50.0,1019.0,0,11.0
20031227-04:30,Fog,11.0,100.0,1019.0,0,11.0
20031227-05:00,Fog,10.0,88.0,1019.0,0,12.0
20031227-05:30,Fog,9.0,77.0,1019.0,0,13.0
20031227-06:00,Smoke,9.0,77.0,1019.0,0,13.0
20031227-07:00,Smoke,9.0,72.0,1018.0,0,14.0
20031227-07:30,Smoke,9.0,72.0,1018.0,0,14.0
20031227-08:00,Smoke,9.0,72.0,1018.0,0,14.0
20031227-08:30,Smoke,8.0,72.0,1018.0,0,13.0
20031227-09:00,Mostly Cloudy,10.0,82.0,1018.0,0,13.0
20031227-09:30,Mostly Cloudy,9.0,77.0,1018.0,0,13.0
20031227-10:00,Mostly Cloudy,9.0,82.0,1018.0,0,12.0
20031227-10:30,Mostly Cloudy,9.0,82.0,1018.0,0,12.0
20031227-11:00,Mostly Cloudy,10.0,88.0,1018.0,0,12.0
20031227-11:30,Shallow Fog,10.0,88.0,1018.0,0,12.0
20031227-12:00,Shallow Fog,10.0,88.0,1018.0,0,12.0
20031227-12:30,Shallow Fog,11.0,94.0,1018.0,0,12.0
20031227-13:00,Shallow Fog,10.0,88.0,1019.0,0,12.0
20031227-13:30,Shallow Fog,10.0,88.0,1019.0,0,12.0
20031227-14:00,Shallow Fog,10.0,88.0,1019.0,0,12.0
20031227-14:30,Shallow Fog,11.0,94.0,1020.0,0,12.0
20031227-15:30,Fog,11.0,94.0,1020.0,0,12.0
20031227-16:00,Fog,11.0,94.0,1020.0,0,12.0
20031227-16:30,Fog,10.0,94.0,1019.0,0,11.0
20031227-17:00,Fog,10.0,94.0,1019.0,0,11.0
20031227-17:30,Fog,9.0,94.0,1019.0,0,10.0
20031227-18:00,Fog,9.0,94.0,1019.0,0,10.0
20031227-18:30,Fog,8.0,93.0,1019.0,0,9.0
20031227-19:00,Fog,9.0,100.0,1019.0,0,9.0
20031227-19:30,Fog,9.0,100.0,1019.0,0,9.0
20031227-20:00,Fog,8.0,100.0,1019.0,0,8.0
20031227-20:30,Unknown,7.0,93.0,1019.0,0,8.0
20031227-21:00,Fog,7.0,93.0,1019.0,0,8.0
20031227-21:30,Fog,7.0,100.0,1019.0,0,7.0
20031227-22:00,Fog,7.0,93.0,1019.0,0,8.0
20031227-22:30,Fog,8.0,100.0,1019.0,0,8.0
20031227-23:00,Fog,8.0,100.0,1019.0,0,8.0
20031227-23:30,Fog,8.0,100.0,1019.0,0,8.0
20031228-00:00,Fog,8.0,100.0,1020.0,0,8.0
20031228-00:30,Fog,7.0,93.0,1020.0,0,8.0
20031228-01:00,Fog,8.0,100.0,1021.0,0,8.0
20031228-01:30,Fog,8.0,,1021.0,0,
20031228-02:00,Fog,8.0,100.0,1021.0,0,8.0
20031228-02:30,Fog,7.0,87.0,1022.0,0,9.0
20031228-03:00,Fog,8.0,93.0,1022.0,0,9.0
20031228-04:00,Fog,8.0,93.0,1023.0,0,9.0
20031228-04:30,Fog,7.0,87.0,1023.0,0,9.0
20031228-05:00,Fog,7.0,87.0,1023.0,0,9.0
20031228-05:30,Shallow Fog,9.0,100.0,1023.0,0,9.0
20031228-06:00,Shallow Fog,9.0,94.0,1022.0,0,10.0
20031228-06:30,Shallow Fog,8.0,87.0,1022.0,0,10.0
20031228-07:00,Unknown,8.0,82.0,1022.0,0,11.0
20031228-07:30,Mist,7.0,76.0,1021.0,0,11.0
20031228-08:00,Mist,9.0,82.0,1021.0,0,12.0
20031228-09:00,Clear,9.0,77.0,1021.0,0,13.0
20031228-09:30,Clear,9.0,77.0,1021.0,0,13.0
20031228-10:00,Clear,9.0,72.0,1020.0,0,14.0
20031228-10:30,Partly Cloudy,10.0,77.0,1020.0,0,14.0
20031228-11:00,Smoke,8.0,67.0,1020.0,0,14.0
20031228-11:30,Smoke,8.0,72.0,1020.0,0,13.0
20031228-12:00,Scattered Clouds,9.0,82.0,1021.0,0,12.0
20031228-12:30,Scattered Clouds,9.0,82.0,1021.0,0,12.0
20031228-13:00,Scattered Clouds,9.0,88.0,1021.0,0,11.0
20031228-13:30,Shallow Fog,9.0,88.0,1021.0,0,11.0
20031228-14:00,Shallow Fog,9.0,88.0,1021.0,0,11.0
20031228-14:30,Fog,8.0,93.0,1022.0,0,9.0
20031228-15:00,Fog,8.0,93.0,1022.0,0,9.0
20031228-15:30,Fog,8.0,93.0,1022.0,0,9.0
20031228-16:00,Fog,,,1022.0,0,10.0
20031228-16:30,Fog,8.0,87.0,1021.0,0,10.0
20031228-17:00,Fog,,,1022.0,0,10.0
20031228-17:30,Fog,,,1022.0,0,9.0
20031228-18:00,Fog,8.0,93.0,1021.0,0,9.0
20031228-18:30,Fog,,,1021.0,0,8.0
20031228-19:00,Fog,8.0,100.0,1021.0,0,8.0
20031228-19:30,Fog,8.0,100.0,1021.0,0,8.0
20031228-20:00,Fog,8.0,100.0,1021.0,0,8.0
20031228-20:30,Fog,8.0,100.0,1020.0,0,8.0
20031228-21:00,Fog,7.0,100.0,1020.0,0,7.0
20031228-21:30,Partly Cloudy,7.0,100.0,1020.0,0,7.0
20031228-22:00,Fog,6.0,100.0,1021.0,0,6.0
20031228-22:30,Fog,7.0,100.0,1020.0,0,7.0
20031228-23:00,Fog,6.0,93.0,1020.0,0,7.0
20031228-23:30,Fog,7.0,100.0,1020.0,0,7.0
20031229-00:00,Fog,7.0,100.0,1021.0,0,7.0
20031229-00:30,Fog,7.0,100.0,1021.0,0,7.0
20031229-01:00,Fog,7.0,100.0,1021.0,0,7.0
20031229-01:30,Fog,7.0,100.0,102.0,0,7.0
20031229-02:00,Fog,6.0,100.0,1022.0,0,6.0
20031229-02:30,Unknown,,,-9999.0,0,
20031229-03:00,Fog,6.0,100.0,1023.0,0,6.0
20031229-03:30,Shallow Fog,6.0,93.0,1023.0,0,7.0
20031229-04:00,Clear,8.0,93.0,1024.0,0,9.0
20031229-05:00,Smoke,7.0,72.0,1023.0,0,12.0
20031229-05:30,Smoke,8.0,63.0,1023.0,0,15.0
20031229-06:00,Smoke,6.0,55.0,1022.0,0,15.0
20031229-07:00,Smoke,8.0,55.0,1021.0,0,17.0
20031229-07:30,Smoke,6.0,45.0,1021.0,0,18.0
20031229-08:00,Smoke,7.0,49.0,1021.0,0,18.0
20031229-08:30,Smoke,7.0,49.0,1021.0,0,18.0
20031229-09:00,Smoke,7.0,49.0,1021.0,0,18.0
20031229-09:30,Smoke,6.0,45.0,1021.0,0,18.0
20031229-10:00,Smoke,5.0,42.0,1021.0,0,18.0
20031229-10:30,Smoke,6.0,45.0,1021.0,0,18.0
20031229-11:00,Smoke,6.0,45.0,1021.0,0,18.0
20031229-11:30,Smoke,7.0,55.0,1021.0,0,16.0
20031229-12:00,Smoke,7.0,55.0,1021.0,0,16.0
20031229-12:30,Smoke,7.0,59.0,1021.0,0,15.0
20031229-13:00,Smoke,8.0,67.0,1021.0,0,14.0
20031229-13:30,Smoke,9.0,77.0,1022.0,0,13.0
20031229-14:00,Smoke,9.0,82.0,1022.0,0,12.0
20031229-14:30,Smoke,8.0,77.0,1022.0,0,12.0
20031229-15:30,Smoke,9.0,82.0,1023.0,0,12.0
20031229-16:00,Smoke,8.0,77.0,1023.0,0,12.0
20031229-16:30,Smoke,8.0,82.0,1022.0,0,11.0
20031229-17:00,Partly Cloudy,8.0,82.0,1023.0,0,11.0
