,datetime_utc, _conds, _dewptm, _hum, _pressurem, _rain, _tempm
59961,20170118-11:00,Smoke,11.0,64.0,1021.0,0,18.0
59962,20170118-11:30,Smoke,11.0,64.0,1021.0,0,18.0
59963,20170118-12:00,Smoke,12.0,63.0,1020.0,0,17.0
59964,20170118-12:30,Smoke,11.0,72.0,1021.0,0,16.0
59965,20170118-13:00,Partly Cloudy,12.0,82.0,1021.0,0,15.0
59966,20170118-15:00,Mist,11.0,91.0,1022.0,0,12.0
59967,20170118-18:00,Mist,10.0,95.0,1023.0,0,10.0
59968,20170118-21:00,Light Fog,9.0,98.0,1023.0,0,10.0
59969,20170119-00:00,Partial Fog,8.0,100.0,1022.0,0,8.0
59970,20170119-02:00,Fog,7.0,100.0,1023.0,0,7.0
59971,20170119-03:00,Patches of Fog,7.0,100.0,1024.0,0,7.0
59972,20170119-03:30,Fog,8.0,100.0,1024.0,0,8.0
59973,20170119-04:00,Mist,8.0,87.0,1025.0,0,10.0
59974,20170119-05:00,Smoke,7.0,67.0,1025.0,0,13.0
59975,20170119-05:30,Smoke,7.0,63.0,1025.0,0,14.0
59976,20170119-06:00,Smoke,8.0,51.0,1025.0,0,15.0
59977,20170119-06:30,Smoke,8.0,55.0,1024.0,0,17.0
59978,20170119-07:30,Smoke,11.0,60.0,1023.0,0,19.0
59979,20170119-08:00,Haze,11.0,56.0,1023.0,0,20.0
59980,20170119-09:00,Haze,12.0,44.0,1021.0,0,21.0
59981,20170119-09:30,Haze,13.0,60.0,1021.0,0,21.0
59982,20170119-10:00,Haze,13.0,60.0,1021.0,0,21.0
59983,20170119-10:30,Haze,13.0,60.0,1021.0,0,21.0
59984,20170119-12:00,Haze,13.0,65.0,1021.0,0,18.0
59985,20170119-12:30,Partly Cloudy,13.0,77.0,1021.0,0,17.0
59986,20170119-13:00,Mist,13.0,88.0,1021.0,0,15.0
59987,20170119-15:00,Patches of Fog,12.0,93.0,1023.0,0,14.0
59988,20170119-18:00,Patches of Fog,11.0,94.0,1023.0,0,11.0
59989,20170119-21:00,Light Fog,10.0,98.0,1023.0,0,10.0
59990,20170120-00:00,Light Fog,8.0,100.0,1023.0,0,8.0
59991,20170120-03:00,Patches of Fog,7.0,100.0,1024.0,0,7.0
59992,20170120-03:30,Fog,8.0,100.0,1023.0,0,8.0
59993,20170120-04:30,Partly Cloudy,9.0,77.0,1024.0,0,13.0
59994,20170120-05:00,Smoke,9.0,72.0,1024.0,0,14.0
59995,20170120-05:30,Smoke,8.0,63.0,1024.0,0,15.0
59996,20170120-06:00,Smoke,7.0,41.0,1023.0,0,17.0
59997,20170120-06:30,Smoke,8.0,52.0,1023.0,0,18.0
59998,20170120-07:00,Haze,9.0,52.0,1022.0,0,19.0
59999,20170120-07:30,Haze,9.0,52.0,1021.0,0,19.0
60000,20170120-08:30,Haze,8.0,43.0,1021.0,0,21.0
60001,20170120-09:00,Haze,9.0,38.0,1020.0,0,20.0
60002,20170120-09:30,Haze,9.0,49.0,1020.0,0,20.0
60003,20170120-10:00,Haze,9.0,52.0,1020.0,0,19.0
60004,20170120-10:30,Haze,9.0,52.0,1020.0,0,19.0
60005,20170120-12:00,Haze,11.0,54.0,1020.0,0,18.0
60006,20170120-13:00,Scattered Clouds,11.0,77.0,1020.0,0,15.0
60007,20170120-15:00,Mist,10.0,89.0,1021.0,0,11.0
60008,20170120-18:00,Mist,9.0,100.0,1021.0,0,9.0
60009,20170121-00:00,Mist,8.0,94.0,1021.0,0,9.0
60010,20170121-02:30,Fog,7.0,93.0,1020.0,0,8.0
60011,20170121-03:00,Patches of Fog,8.0,100.0,1021.0,0,8.0
60012,20170121-03:30,Fog,8.0,93.0,1021.0,0,9.0
60013,20170121-04:30,Fog,9.0,77.0,1022.0,0,13.0
60014,20170121-05:30,Smoke,11.0,77.0,1022.0,0,15.0
60015,20170121-06:00,Smoke,11.0,66.0,1023.0,0,16.0
60016,20170121-06:30,Smoke,11.0,72.0,1021.0,0,16.0
60017,20170121-07:00,Smoke,11.0,60.0,1021.0,0,19.0
60018,20170121-07:30,Smoke,9.0,52.0,1021.0,0,19.0
60019,20170121-08:00,Smoke,10.0,56.0,1020.0,0,19.0
60020,20170121-08:30,Smoke,7.0,46.0,1020.0,0,19.0
60021,20170121-09:00,Smoke,8.0,38.0,1019.0,0,19.0
